id,title,organization,organization_type,detail_url,apply_url,apply_type,homepage_url,recruit_type,recruit_close_at,salary_info,address,description_image_urls,description_image_local,logo_url,description_text,view_count,discovered_at
321477,Healthcare Research Intern,(주)입소스코리아,외국계기업,https://linkareer.com/activity/321477,https://ecqf.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/IpsosCareers/job/8606,접수페이지,https://www.ipsos.com/ko-kr,NORMAL,2026-06-04T14:59:59+00:00,회사 내규에 따름,서울 중구 청파로 463,https://media-cdn.linkareer.com//se2editor/image/835362,images/321477.png,https://media-cdn.linkareer.com/activity_manager/logos/835363,,0,2026-05-13T07:25:17+00:00
311637,[구다이글로벌/조선미녀] 글로벌 인플루언서 마케팅 인턴,주식회사 구다이글로벌,스타트업,https://linkareer.com/activity/311637,https://goodaiglobal.ninehire.site/job_posting/Zj17HHTv,접수페이지,https://goodaiglobal.ninehire.site/,NORMAL,2026-05-31T14:59:59+00:00,"2,300,000원 ~ 2,300,000원/월",서울 강남구 언주로 541,,,https://media-cdn.linkareer.com/activity_manager/logos/801753,"팀 소개구다이글로벌 Social Growth팀은 북미, 유럽, 영국 지역에 조선미녀 소셜/인플루언서 마케팅과 틱톡 기반 세일즈를 연결하는 조직입니다. 브랜드 인지도 확대를 목표로 바이럴을 유도하여 매출 성장에 기여하고 인플루언서와의 전략적 협업부터 뷰티 트렌드를 캐치하여, 크리에이티브한 콘텐츠를 통해 조선미녀 브랜드를 홍보하고 있습니다.
 
담당 업무 글로벌 인플루언서 시딩 운영시딩 주제 제안 및 콘텐츠 가이드 기획, 대행사 협업 커뮤니케이션글로벌 SNS 트렌드 리서치 및 인사이트 도출콘텐츠 성과 트래킹 및 퍼포먼스 데이터 정리/분석 
자격 조건4년제 대학 기졸업자/졸업 예정자인턴십 기간 동안 풀타임 근무가 가능하신 분TikTok, Instagram 등 글로벌 콘텐츠를 즐기는 분인플루언서 마케팅 및 뷰티 산업에 관심이 있으신 분영문 비즈니스 커뮤니케이션이 가능하신 분창조적 사고와 성과 기반 마케팅에 대한 기본적인 이해를 갖추신 분 

우대 사항개인 SNS 채널 운영 또는 크리에이터 활동 경험을 보유하신 분
Native 수준 또는 이에 준하는 영어 커뮤니케이션 역량을 보유하신 분
글로벌 인플루언서 마케팅 또는 시딩 운영 경험을 보유하신 분
중급 이상의 Excel 활용 능력을 갖추신 분
지원 서류이력서 및 자기소개서경력기술서포트폴리오 (선택)  
채용 절차※서류전형 → 1차면접 → 2차면접 → 처우협의 → 최종합격
각 전형별 합/불 여부는 대상자에 한하여 메일로 안내 드립니다.채용 프로세스는 평균적으로 4~8주 소요됩니다. 전형별 일정은 지원자와 조정할 수 있으며, 지연될 경우 별도 안내 드립니다. 
유의 사항본 채용공고는 구다이글로벌 산하 브랜드 중 ‘조선미녀’에 한합니다. 이후 다양한 브랜드를 경험할 수 있는 기회가 주어질 수 있습니다.시용기간 3개월이 존재하며, 시용기간 중 급여 등 복지제도에 차등은 없습니다.필요 시 사전에 안내된 채용절차 이외의 과제 전형, 면접 전형이 진행될 수 있습니다.입사지원서 내에 허위사항 발견 시 채용이 취소될 수 있습니다.복리후",0,2026-05-13T07:26:09+00:00
321637,글로벌 크리에이터 마케팅 매니저 인턴,마룩스,스타트업,https://linkareer.com/activity/321637,https://linkareer.com/activity/321637,간편지원,,ASAP,2026-08-11T14:59:59+00:00,"3,000,000원 ~ 3,000,000원/월",서울 강남구 테헤란로 302,,,https://media-cdn.linkareer.com/activity_manager/logos/835943,"미국 시장을 타겟으로 하는 건강/헬스 앱에서 틱톡/인스타그램 크리에이터 및 인플루언서를 발굴하고, 계약부터 협업 관리까지 맡아주실 인턴을 찾습니다.

단순히 크리에이터를 섭외하는 것을 넘어, 미국 유저에게 바이럴될 가능성이 높은 크리에이터와 콘텐츠 포맷을 찾고 성과로 연결하는 것이 이 포지션의 핵심입니다.

[주요 업무]

- 미국 타겟 틱톡, 인스타그램 크리에이터 및 인플루언서 발굴
- 크리에이터 계약 및 협업 관리
- 협업하는 크리에이터 콘텐츠 성과 확인 및 개선점 정리
- 바이럴 가능성이 높은 크리에이터, 콘텐츠 포맷, 트렌드 리서치

[자격 요건]

- 경력 무관
- 6개월 풀타임 근무가 가능하신 분 (재학생의 경우 휴학 필요)
- 영어 텍스트 기반 커뮤니케이션이 가능하신 분
- 숏폼 플랫폼을 자주 사용하고 이해도가 있으신 분
- 미국 소셜미디어 트렌드와 크리에이터 콘텐츠에 관심이 많으신 분
- 크리에이터 리스트와 협업 진행 상황을 꼼꼼하게 관리할 수 있으신 분

[우대 사항]

- 직접 틱톡, 인스타그램, 유튜브 채널을 운영하거나 키워본 경험
- 바이럴 콘텐츠나 밈에 대한 감각이 좋은 분
- 해외 크리에이터/인플루언서 마케팅에 관심이 있는 분

[근무 조건]

- 고용 형태: 6개월 계약직 인턴
- 근무 기간: 2026년 6월부터 6개월간
- 근무 시간: 풀타임
- 근무 방식: 재택근무
- 필요 시 월 1~2회 대면 근무 또는 미팅이 있을 수 있음
- 급여: 월 300만 원
- 4대보험 가입

[채용 절차]

- 서류 검토 → 면접 → 최종 합류
- 별도 과제는 없습니다. 면접에서는 이 포지션에 얼마나 잘 맞는지, 숏폼/크리에이터/미국 소셜 트렌드에 대한 감각이 있는지를 중심으로 이야기합니다.

[제출 서류]

- 이력서 (자유 형식)

선택적으로 아래 내용을 함께 제출해주시면 좋습니다.

- 본인이 운영해본 SNS 계정 또는 콘텐츠 사례
- 좋아하거나 자주 보는 미국 틱톡/인스타그램 크리에이터
- 인상 깊게 본 바이럴 콘텐츠 사례와 그 이유",0,2026-05-13T10:41:56+00:00
309471,[딜로이트 안진회계법인] 인재부 Talent-Acquisition(채용팀) 인턴,Deloitte 안진회계법인,외국계기업,https://linkareer.com/activity/309471,https://join.deloitte.co.kr/WiseRecruit2/User/RecruitView.aspx?ridx=5098,접수페이지,,NORMAL,2026-05-19T07:00:59+00:00,회사 내규에 따름,서울 영등포구 국제금융로 10,,,https://media-cdn.linkareer.com/activity_manager/logos/793316,"[딜로이트 안진회계법인] 
인재부 Talent-Acquisition(채용팀) 인턴
접수 기간2026-05-13 ~ 2026-05-19 16:00
모집부문 및 상세내용[딜로이트 안진회계법인] 인재부 Talent-Acquisition(채용팀) 인턴(0명)담당업무- 법인 채용 공고 게시
- 입사서류 관리
- HR 시스템 운영 및 개선
- 채용 리크루팅 행사 지원 (채용설명회 등)
- 기타 전형 운영 보조 (인성검사, 채용검진 등)

응시자격- 대학교(학사)졸 이상
- 신입
- 대학교(학사) 졸업예정자 또는 학위 소지자
  (졸업예정자의 경우 해당 기간 동안 Full-time 근무 가능해야 함)
- 유연한 커뮤니케이션 능력 보유자
- Detail-oriented / Proactive한 업무 태도 보유자
- Global Talent Standards에 따른 역량 보유자
우대조건- 인사 및 채용 관련 업무 커리어 확대 의사 보유자
- MS Office 활용 우수자 (엑셀, 워드)
- 영어 커뮤니케이션 가능자
근무조건급여
회사 내규에 따름
근무시간
주 5일(월~금) 09:00 ~ 18:00
근무지역
서울 영등포구 국제금융로 10 ONE IFC 
전형 절차Step1
서류전형
Step2
인성 검사
Step3
면접 전형
Step4
최종합격
지원 기간 및 방법접수기간
2026-05-13 ~ 2026-05-19 16:00
접수방법
홈페이지 지원
유의사항- 타 공고 간 중복 지원은 불가능합니다.- 입사지원서 내용이 사실과 다를 경우 합격(입사)이 취소됩니다.- 국가 보훈 대상자 및 장애인은 관련 법규에 의거하여 우대합니다.- 대한민국 국적이 아닌 경우 국내거소신고증 및 본 고용형태 근무에 문제가 없는 비자 증빙을 입사서류로 제출하여야 합니다.- 단계별로 전형이 진행된 후 채용사이트 My Career - 전형결과조회에서 확인 가능합니다.- 해당 공고는 지원 현황에 따라 조기 마감될 수 있습니다.- 상기 사항은 회사 사정에 따라 변동될 수 있습니다.- 당사는 본 채용 건과 관련하여 '최",0,2026-05-13T10:42:42+00:00
321772,[플랫폼 사업] Data Analyst 인턴 (체험형),(주)힐링페이퍼,스타트업,https://linkareer.com/activity/321772,https://career.gangnamunni.com/ko/o/216495,접수페이지,https://team.gangnamunni.com/,NORMAL,2026-07-31T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 142,,,https://media-cdn.linkareer.com/activity_manager/logos/836388,"함께할 팀을 ​소개해요분석 ​팀은 ​강남언니가 데이터를 ​바탕으로 더 나은 의사결정을 ​할 ​수 있도록 ​구조화하고 연결하는 팀이에요.우리가 ​추구하는 분석은 ​단순히 ​숫자를 보는 ​것을 ​넘어, ​고객의 여정을 이해하고 ​문제를 ​해결하는 데 집중해요.제품, ​마케팅, ​영업 ​등 다양한 팀과 ​협업하며 함께 ​더 ​나은 방향을 ​만들어가요.

앞으로 이런 ​일들을 ​하게 될 거예요데이터에 ​기반한 서비스·비즈니스 ​현황 분석 및 인사이트 도출주요 지표 모니터링을 통한 이상 징후·개선 포인트 식별제품·마케팅 팀과의 협업을 통한 사용자 행동 데이터 분석데이터 기반의 가설 수립 및 결과 검증

이런 분을 모시고 싶어요데이터 분석 및 서비스 데이터에 관심이 있는 분SQL, Python, 통계 등 데이터 관련 내용을 학습했거나 활용해본 경험이 있는 분단순히 결과를 보는 것보다 “왜 이런 결과가 나왔을까?”를 고민하시는 분복잡한 문제를 구조화하고, 근거를 바탕으로 커뮤니케이션하는 것을 즐기시는 분실험하고 배우는 것을 즐기고, 속도감 있는 변화 안에서 직접 부딪히며 성장하고 싶은 분

이런 점이 있다면 더욱 좋아요데이터 분석 프로젝트, 공모전, 학회, 수업 등에 참여해본 경험이 있는 분데이터를 기반으로 문제를 탐색하거나 해결해본 경험이 있는 분AARRR, 퍼널, 코호트 분석 등 유저 분석 프레임워크에 관심이 있는 분가설을 세우고 데이터를 통해 검증해본 경험이 있는 분IT 서비스 및 플랫폼 비즈니스에 관심이 있는 분

이런 경험과 성장을 할 수 있어요실제 비즈니스 문제를 데이터로 바라보고, 분석적 사고를 실무에 적용하는 경험을 할 수 있어요.SQL 및 데이터 분석 도구를 데이터에 직접 적용하며 분석 역량을 쌓을 수 있어요.

참고해 주세요.체험형 인턴으로 근무 기간은 6개월이에요.

이런 과정으로 합류해요.서류지원 > 직무 인터뷰(오프라인) > 최종합격

강남언니 팀 서포팅 패키지최신 고사양 업무 장비 지원동료들과의 점심/저녁 식사비용 지원커피 타임 지원사내 길드(동호",0,2026-05-14T04:12:33+00:00
321765,[메트라이프생명보험] Internship - 영업기획운영,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321765,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship/17367,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836352,images/321765.png,https://media-cdn.linkareer.com/activity_manager/logos/836353,"[메트라이프생명보험] Internship - 영업기획운영

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-AI를 활용한 설계사 수수료와 인센티브 구조 설계 및 생산성, 유지율에 의한 보상 구조 모색 
-보험시장 트랜드 및 대내외적 컴플라이언스 대응 지원 
-조직 관리, 평가 승급 체계 설계 지원

[자격요건]
-데이터 기반으로 논리적 사고와 기획력을 구체화할 수 있는 능력 
-AI /업무 자동화 활용 역량을 보유하고 적극적으로 효율을 모색하는 태도 
-다양한 이해관계자와 유연하게 협업하고 커뮤니케이션하는 능력

[채용공고]",0,2026-05-14T04:12:36+00:00
321762,[메트라이프생명보험] Internship – Marketing Solution,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321762,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-Marketing-Solution/17368,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836339,images/321762.png,https://media-cdn.linkareer.com/activity_manager/logos/836340,"[메트라이프생명보험] Internship – Marketing Solution

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-MetLife ONE용 공공데이터 기반 생활밀착형 서비스 조사 및 기획 지원 
-UI/UX 기획 지원 
-MetLife ONE 리워드 프로그램 운영지원 및 RPA 적용

[자격요건]
-디지털(마케팅) 또는 UI/UX 관련 경험 보유자 
-모바일 앱 서비스 이해 및 커뮤니케이션 역량 보유 
-Figma 등 UI/UX 툴 활용 경험 우대

[채용공고]",0,2026-05-14T04:12:36+00:00
321761,[퍼포즈드] 전략기획 / 사업개발 인턴,주식회사 퍼포즈드,스타트업,https://linkareer.com/activity/321761,https://purposed.career.greetinghr.com/ko/o/216483,접수페이지,,ASAP,2026-08-12T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로27길 29,,,https://media-cdn.linkareer.com/activity_manager/logos/836337,"[퍼포즈드] 전략기획 / 사업개발 인턴접수 기간2026-05-14 ~ 채용 시 마감
모집부문 및 상세내용[퍼포즈드] 전략기획 / 사업개발 인턴(0명)채용 형태- 인턴 3개월

담당업무[신제품 기획 및 출시 프로세스 관리]
- 신제품 아이디에이션 및 기획 참여: 신제품 개발 초기 단계에서 아이디어 발굴, 제품 컨셉 구체화
- 신제품 론칭 과정 전반 관리: 제품 출시를 위한 단가, 수량, 일정 조정 및 전체 프로세스 관리
- 원료 수급 및 제조사 컨택/소싱 관리: 원료의 안정적인 수급과 적합한 제조사와의 협업 주도
- 신규 제품의 KPI 세팅 및 초기 마케팅 전략 논의: 제품 성공을 위한 KPI를 설정, 초기 마케팅 전략 논의

[브랜드 별 신규 유통채널 전략 및 확장 시행]
- 각 채널 및 제품별 매출 KPI 트래킹: 매출 성과 분석, KPI를 트래킹하여 성과 평가
- 신규 유통채널 진출 전략: 유통채널 미팅 및 브랜드 진입 세팅
- 신규 채널 진입 서포트: 신규채널 진입 론칭시 수반 오퍼레이션 및 초반 채널 마케팅전략 수립

[북미 시장 진출 서포트]
- 아마존 및 틱톡샵 내에서의 포지셔닝 전략 수립
- 효과적인 초기 캠페인 설계 논의

우대조건[이런 분을 찾습니다]
- 논리적 사고와 결정력: 논리적으로 사고하고 시장을 분석할 수 있는 분
- 아이디어 발굴 및 실행 능력: 창의적이고 혁신적인 아이디어를 발굴하고 이를 실행에 옮길 수 있는 분
- 똑똑한 사람과 일하는 것을 좋아하는 분: 똑똑한 사람끼리 치열하게 일하는 것이, 맞지 않는 사람과 적당히 일하는 것보다 좋은 분
- 승부욕이 강한 분: 목표를 위해서는 집착하고 집요하게 일할 수 있는 분. 스스로 적당한 것에 타협하는 것이 자존심 상하시는 분
- 식품 / 소비재 / 뷰티 / 웰니스 등 관련 업계 경험이 없어도 괜찮습니다.

[이런 분이면 더 좋아요]
- 도전 정신: 새로운 배움에 긍정적이며, 도전을 즐겁게 마주하는 열정적인 분
- 다양한 소비 경험: 식품, 웰니스, 건강&뷰티 분야에서의 다양한 소비/미디",0,2026-05-14T04:12:32+00:00
321757,[메트라이프생명보험] Internship – IT기획,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321757,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-IT/17370,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836334,images/321757.png,https://media-cdn.linkareer.com/activity_manager/logos/836335,"[메트라이프생명보험] Internship – IT기획

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-Agentic Coding 보험업무 시스템 개발 환경 도입 지원

[자격요건]
-Agentic Coding을 활용한 디지털 서비스 개발 경험 
-커뮤니케이션 역량 및 빠른 이해력

[채용공고]",0,2026-05-14T04:12:36+00:00
321754,[메트라이프생명보험] Internship – Business Innovation,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321754,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-Business-Innovation/17369,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836324,images/321754.png,https://media-cdn.linkareer.com/activity_manager/logos/836325,"[메트라이프생명보험] Internship – Business Innovation

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-보험·금융 산업 내 생성형 AI 및 디지털 서비스 사례 조사 및 정리 
-생성형 AI를 활용한 업무 효율화 아이디어 발굴 및 기획 지원

[자격요건]
-새로운 기술과 디지털 환경을 빠르게 이해하고 적용 
-생성형 AI, Python, SQL 등을 활용한 학습·과제·프로젝트 경험 
-AI, 머신러닝, Data 관련 이해도가 있고, 관련 교육 이수자

[채용공고]",0,2026-05-14T04:12:36+00:00
321752,[메트라이프생명보험] Internship - 리스크관리,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321752,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship/17373,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836321,images/321752.png,https://media-cdn.linkareer.com/activity_manager/logos/836322,"[메트라이프생명보험] Internship - 리스크관리

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-비재무위험관리 프로그램 운영 지원 
-위험관리문화 향상 캠페인 기획 지원

[자격요건]
-Risk Management 관련 경험 
-Copilot365 활용 경험 우대

[채용공고]",0,2026-05-14T04:12:36+00:00
321751,[메트라이프생명보험] Internship - IT운영,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321751,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-IT/17366,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836317,images/321751.png,https://media-cdn.linkareer.com/activity_manager/logos/836319,"[메트라이프생명보험] Internship - IT운영

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-AI를 활용한 시스템 프로세스 점검 및 서비스 자동화 
-네트워크 및 OS 점검·운영 지원

[자격요건]
-전산 관련 전공 우대 
-Python, Network 관련 지식,정보처리기사 자격증 보유 우대

[채용공고]",0,2026-05-14T04:12:36+00:00
321750,관악구시설관리공단 2026년 제3회 임시직(청년인턴) 공개경쟁채용,서울특별시관악구시설관리공단,공공기관/공기업,https://linkareer.com/activity/321750,https://recruit.incruit.com/gwanakgongdan/job/2605040019,접수페이지,,NORMAL,2026-05-17T09:00:59+00:00,회사 내규에 따름,서울 관악구 남부순환로 1369,,,https://media-cdn.linkareer.com/activity_manager/logos/836314,"관악구시설관리공단 2026년 제3회 임시직(청년인턴) 공개경쟁채용접수 기간2026-05-08 ~ 2026-05-17
모집부문 및 상세내용청년인턴(5명)채용 형태- 인턴 2개월

담당업무행정사무 보조
우대조건 다음의 자격을 충족하는 자
 ⚪ 컴퓨터 및 문서편집 가능한 자
 ※ 「청년고용촉진특별법」에 의거, 공고일 기준 
    만 18세 이상부터 만 34세 이하인 자 
자격요건학력
학력무관
근무조건급여
회사 내규에 따름
근무시간
주 5일(월~금) 09:00 ~ 18:00
근무지역
서울 관악구 남부순환로 1369 5층 관악구시설관리공단 
전형 절차Step1
서류전형
Step2
면접 시험
Step2
최종합격
지원 기간 및 방법접수기간
2026-05-08 ~ 2026-05-17
접수방법
홈페이지 지원
문의전화번호
0220812638
이메일
ks93@gwgd.or.kr
유의사항허위 사실이 발견될 경우 채용이 취소될 수 있습니다.",0,2026-05-14T04:12:34+00:00
321747,[메트라이프생명보험] Internship - Compliance,메트라이프생명보험,외국계기업,https://linkareer.com/activity/321747,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-Compliance/17371,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836310,images/321747.png,https://media-cdn.linkareer.com/activity_manager/logos/836311,"[메트라이프생명보험] Internship - Compliance

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-AI 툴을 활용한 리스크 관리 문서 보완 
-대외 공문·보도자료 모니터링 및 업계 이슈 파악 
-임직원 인식 제고용 커뮤니케이션 콘텐츠 시각화

[자격요건]
-문서 검토, 자료 조사, 리서치경험 
-금융 규제·리스크 관리에 대한 관심 
-AI 또는 디자인 툴 활용 및 컨텐츠 제작 경험

[채용공고]",0,2026-05-14T04:12:36+00:00
321746,[메트라이프생명보험] Internship - Branding & Customer Experience,메트라이프생명보험,중견기업,https://linkareer.com/activity/321746,https://www.metlifecareers.com/ko_KR/ml/JobDetail/Internship-Branding-Customer-Experience/17365#,접수페이지,,NORMAL,2026-05-18T14:59:59+00:00,회사 내규에 따름,서울 강남구 테헤란로 316,https://media-cdn.linkareer.com//se2editor/image/836303,images/321746.png,https://media-cdn.linkareer.com/activity_manager/logos/836304,"[메트라이프생명보험] Internship - Branding & Customer Experience

[모집기간]
04월 30일 ~ 05월 18일

[담당업무]
-공식 SNS 콘텐츠 기획·운영 지원 
-AI(Copilot)를 활용한 정기 Report 업무 효율화 기회 모색 
-Robotic Process Automation(RPA) 기회 모색

[자격요건]
-사용자 관점에서 서비스 또는 콘텐츠 기획, 제작 및 성과 분석 경험자 
-AI/업무 자동화 활용 역량을 보유하고 적극적으로 효율을 모색하는 태도 
-다양한 이해관계자와 유연하게 협업하고 커뮤니케이션하는 능력

[채용공고]",0,2026-05-14T04:12:36+00:00
321696,[은행연합회] 사무보조 모집,은행연합회,중소기업,https://linkareer.com/activity/321696,https://job.incruit.com/jobdb_info/jobpost.asp?job=2605130000757,접수페이지,https://www.kfb.or.kr/main/main.php,NORMAL,2026-05-27T14:59:59+00:00,회사 내규에 따름,서울 중구 명동11길 19,,,https://media-cdn.linkareer.com/activity_manager/logos/836115,"[은행연합회] 사무보조 모집접수 기간 2026-05-13 ~ 2026-05-27
모집부문 및 상세내용모집 부문상세내용사무보조 
 (0명)담당업무사무보조, 사무관리, 일반사무, (전산)자료입력 등
채용형태- 인턴 3개월
자격요건학력
학력무관
근무조건급여
회사 내규에 따름
근무지역
서울 중구 명동11길 19 전국은행연합회 
전형 절차Step 1
서류전형
Step 2
면접 전형
Step 2
최종합격
지원 기간 및 방법접수기간
2026-05-13 ~ 2026-05-27
접수방법
홈페이지 지원
유의사항허위 사실이 발견될 경우 채용이 취소될 수 있습니다.",0,2026-05-14T04:12:36+00:00
321695,[SM엔터테인먼트] 팬 인사이트 마케팅 인턴십 모집 (인턴),SM엔터테인먼트,대기업,https://linkareer.com/activity/321695,https://recruit.smentertainment.com/ko/o/215572,접수페이지,https://www.smentertainment.com/,NORMAL,2026-05-26T14:59:59+00:00,회사 내규에 따름,서울 성동구 성수동1가 685-700,https://media-cdn.linkareer.com//se2editor/image/836113,images/321695.jpg,https://media-cdn.linkareer.com/activity_manager/logos/836114,"[SM엔터테인먼트] 팬 인사이트 마케팅 인턴십 모집 (인턴)

[담당업무]
• ​글로벌 모니터링: ​국내외 ​자사 ​아티스트 관련 팬덤 ​반응 ​및 여론 상시 ​모니터링
• ​산업 ​이슈 트래킹: 업계 ​동향, 신규 ​서비스 ​출시, 글로벌 ​마켓 이슈 ​수집
• ​트렌드 리포팅/아카이빙: 최신 ​트렌드 발굴 ​및 주요 이슈 타임라인 정리 등 아카이빙

[접수기간]
05월 13일 ~ 05월 26일

[채용공고]",0,2026-05-14T04:12:37+00:00
321693,[Deloitte 안진회계법인] 경영자문부문 Discovery Forensic Lab 단기 인턴,Deloitte 안진회계법인,중견기업,https://linkareer.com/activity/321693,https://join.deloitte.co.kr/WiseRecruit2/User/RecruitView.aspx?ridx=5099,접수페이지,https://www.deloitte.com/kr/ko.html,NORMAL,2026-05-28T07:00:59+00:00,회사 내규에 따름,서울 영등포구 국제금융로 10,https://media-cdn.linkareer.com//se2editor/image/836105,images/321693.jpg,https://media-cdn.linkareer.com/activity_manager/logos/836108,"[Deloitte 안진회계법인] 경영자문부문 Discovery Forensic Lab 단기 인턴

[담당업무]
- 국내외 다양한 분쟁 업무에 대한 포렌식 기술 기반 데이터 수집 및 분석 업무 수행
- 증거개시절차 (eDiscovery)에 따른 데이터 관리 및 분쟁지원 업무 수행

[접수기간]
05월 13일 ~ 05월 28일

[채용공고]",0,2026-05-14T04:12:36+00:00
321690,[지멘스] IT 업무지원 인턴,지멘스,외국계기업,https://linkareer.com/activity/321690,https://jobs.siemens.com/en_US/externaljobs/JobDetail/504598,접수페이지,https://www.siemens.co.kr/,ASAP,2026-08-11T14:59:59+00:00,회사 내규에 따름,서울 종로구 종로3길 17,https://media-cdn.linkareer.com//se2editor/image/836094,images/321690.jpg,https://media-cdn.linkareer.com/activity_manager/logos/836096,"[지멘스] IT 업무지원 인턴

[담당업무]
* General IT Support
Support IT team with assigned tasks and requirements
Assist company events such as IT workshops or town halls
Review the IT audit processes of ERP/SAP
Coordinate office supplies, cost allocation, invoice handling, and expense reporting
 
* Digitalization & Automation Support
Leverage Generative AI tools to enhance IT processes and workflows
Maintain daily IT news crawling workflows built with Python and Power Automate

[접수기간]
05월 13일 ~ 채용시 마감

[채용공고]",0,2026-05-14T04:12:37+00:00
321650,서비스 기획·운영 인턴 모집,(주)동아닷컴,중견기업,https://linkareer.com/activity/321650,crowdon.recruit@gmail.com,이메일,https://www.donga.com,NORMAL,2026-05-27T14:59:59+00:00,회사 내규에 따름,서울 종로구 청계천로 1,https://media-cdn.linkareer.com//se2editor/image/836297,images/321650.jpg,https://media-cdn.linkareer.com/activity_manager/logos/835988,"◆주요 업무
▸투표·커뮤니티 기능 등 플랫폼 서비스 기획 및 운영
▸팬덤 이벤트 기획 및 실행 (온·오프라인)
▸유저 피드백과 서비스 현황을 살피고 개선 아이디어 제안
▸서비스 정기 모니터링 및 품질 유지를 위한 운영 지원
▸SNS 채널 콘텐츠 기획 및 운영

◆ 자격 요건 
▸ K-POP 팬덤 문화를 직접 경험하고 깊이 이해하는 분
▸문제를 스스로 정의하고 논리적으로 해결 방안을 도출할 수 있는 분
▸아이디어를 먼저 제안하고 실행까지 직접 해보는 분
▸다양한 직군과 유연하게 소통하고 협업할 수 있는 분
▸밈·트렌드를 가장 빠르게 캐치하는 감각을 가진 분

◆ 우대 요건
▸SNS 운영, 콘텐츠 제작 또는 팬 계정을 운영해본 분
▸팬덤 관련 플랫폼/서비스를 직접 사용해본 분
▸이벤트 기획 또는 운영에 참여해본 분(규모 무관)
▸Figma, CapCut 등 디자인·영상 툴을 다뤄본 분
▸데이터 또는 유저 인사이트 기반으로 서비스를 개선해 본 경험이 있는 분
▸영어 또는 중국어로 기본적인 의사소통이 가능한 분

📩채용 관련 문의는 인스타그램 DM [@be.crowdon] 또는 이메일 [crowdon.recruit@gmail.com]로 문의해 주세요.",0,2026-05-14T04:12:38+00:00
